181709  1817.710    36.7    35.0  
181710  1817.793    25.6    32.4  
181711  1817.877    28.9    34.1  
181712  1817.960    28.4    35.3  
181801  1818.045    34.9    34.2  
181802  1818.126    22.4    32.7  
181803  1818.207    25.4    31.7  
181804  1818.290    34.5    31.5  
181805  1818.374    53.1    31.0  
181806  1818.457    36.4    30.2  
181807  1818.541    28.0    30.0  
181808  1818.626    31.5    29.8  
181809  1818.709    26.1    28.8  
181810  1818.793    31.6    27.3  
181811  1818.876    10.9    25.3  
181812  1818.960    25.8    23.9  
181901  1819.044    32.8    24.0  
181902  1819.125    20.7    23.9  
181903  1819.206     3.7    23.2  
181904  1819.290    20.2    22.6  
181905  1819.373    19.6    23.0  
181906  1819.457    35.0    23.8  
181907  1819.540    31.4    23.4  
181908  1819.625    26.1    23.1  
181909  1819.708    14.9    23.4  
181910  1819.792    27.5    23.4  
181911  1819.875    25.1    23.7  
181912  1819.959    30.6    23.1  
182001  1820.044    19.2    21.7  
182002  1820.126    26.6    21.2  
182003  1820.208     4.5    20.8  
182004  1820.292    19.4    19.6  
182005  1820.375    29.3    18.1  
182006  1820.459    10.8    16.5  
182007  1820.542    20.6    15.7  
182008  1820.627    25.9    14.9  
182009  1820.710     5.2    14.0  
182010  1820.794     8.9    13.6  
182011  1820.877     7.9    12.0  
182012  1820.961     9.1    10.5  
182101  1821.046    21.5     9.4  
182102  1821.127     4.2     7.8  
182103  1821.207     5.7     6.8  
182104  1821.291     9.2     7.2  
182105  1821.374     1.7     7.5  
182106  1821.458     1.8     7.0  
182107  1821.541     2.5     5.7  
182108  1821.626     4.8     4.7  
182109  1821.710     4.4     5.0  
182110  1821.793    18.8     5.6  
182111  1821.877     4.4     5.8  
182112  1821.960     0.2     5.9  
182201  1822.045     0.0     6.3  
182202  1822.126     0.9     6.4  
182203  1822.207    16.1     6.1  
182204  1822.290    13.5     5.2  
182205  1822.374     1.5     4.2  
182206  1822.457     5.6     4.0  
182207  1822.541     7.9     4.0  
182208  1822.626     2.1     4.0  
182209  1822.709     0.0     3.3  
182210  1822.793     0.4     2.1  
182211  1822.876     0.0     1.4  
182212  1822.960     0.0     1.2  
182301  1823.044     0.0     0.6  
182302  1823.125     0.0     0.2  
182303  1823.206     0.6     0.1  
182304  1823.290     0.0     0.1  
182305  1823.373     0.0     0.1  
182306  1823.457     0.0     0.9  
182307  1823.540     0.5     2.7  
182308  1823.625     0.0     4.0  
182309  1823.708     0.0     4.5  
182310  1823.792     0.0     5.3  
182311  1823.875     0.0     6.2  
182312  1823.959    20.4     6.3  
182401  1824.044    21.7     6.3  
182402  1824.126    10.8     6.3  
182403  1824.208     0.0     7.2  
182404  1824.292    19.4     9.1  
182405  1824.375     2.8    10.2  
182406  1824.459     0.0     9.4  
182407  1824.542     0.0     7.9  
182408  1824.627     1.4     7.4  
182409  1824.710    20.5     8.5  
182410  1824.794    25.2     8.8  
182411  1824.877     0.0     8.6  
182412  1824.961     0.8     9.8  
182501  1825.046     5.0    11.7  
182502  1825.127    15.5    14.0  
182503  1825.207    22.4    14.9  
182504  1825.291     3.8    14.3  
182505  1825.374    15.5    14.3  
182506  1825.458    15.4    15.7  
182507  1825.541    30.9    17.1  
182508  1825.626    25.7    17.8  
182509  1825.710    15.7    18.5  
182510  1825.793    15.6    19.9  
182511  1825.877    11.7    21.5  
182512  1825.960    22.0    23.1  
182601  1826.045    17.7    24.9  
182602  1826.126    18.2    26.4  
182603  1826.207    36.7    27.1  
182604  1826.290    24.0    28.7  
182605  1826.374    32.4    31.3  
182606  1826.457    37.1    34.4  
182607  1826.541    52.5    37.0  
182608  1826.626    39.6    38.9  
182609  1826.709    18.9    41.0  
182610  1826.793    50.6    42.8  
182611  1826.876    39.5    44.7  
182612  1826.960    68.1    46.5  
182701  1827.044    34.6    46.9  
182702  1827.125    47.4    47.1  
182703  1827.206    57.8    48.9  
182704  1827.290    46.0    50.4  
182705  1827.373    56.3    51.0  
182706  1827.457    56.7    50.5  
182707  1827.540    42.3    50.3  
182708  1827.625    53.7    51.8  
182709  1827.708    49.6    52.8  
182710  1827.792    56.1    53.7  
182711  1827.875    48.2    55.7  
182712  1827.959    46.1    58.8  
182801  1828.044    52.8    61.0  
182802  1828.126    64.4    62.5  
182803  1828.208    65.0    63.5  
182804  1828.292    61.1    63.4  
182805  1828.375    89.1    63.7  
182806  1828.459    98.0    64.1  
182807  1828.542    54.2    63.8  
182808  1828.627    76.4    62.7  
182809  1828.710    50.4    62.4  
182810  1828.794    54.7    64.1  
182811  1828.877    57.0    64.6  
182812  1828.961    46.9    62.7  
182901  1829.046    43.0    63.2  
182902  1829.127    49.4    64.8  
182903  1829.207    72.3    65.0  
182904  1829.291    95.0    65.2  
182905  1829.374    67.4    65.7  
182906  1829.458    73.9    66.6  
182907  1829.541    90.8    67.3  
182908  1829.626    77.6    68.7  
182909  1829.710    52.8    70.1  
182910  1829.793    57.2    71.1  
182911  1829.877    67.6    71.5  
182912  1829.960    56.5    71.1  
183001  1830.045    52.2    68.8  
183002  1830.126    72.1    65.7  
183003  1830.207    84.6    65.0  
183004  1830.290   106.3    66.5  
183005  1830.374    66.3    68.2  
183006  1830.457    65.1    69.9  
183007  1830.541    43.9    70.7  
183008  1830.626    50.7    69.6  
183009  1830.709    62.1    69.1  
183010  1830.793    84.4    67.3  
183011  1830.876    81.2    63.9  
183012  1830.960    82.1    61.4  
183101  1831.044    47.5    60.2  
183102  1831.125    50.1    60.4  
183103  1831.206    93.4    59.6  
183104  1831.290    54.5    57.0  
183105  1831.373    38.1    53.8  
183106  1831.457    33.4    50.0  
183107  1831.540    45.2    47.1  
183108  1831.625    55.0    46.7  
183109  1831.708    37.9    45.3  
183110  1831.792    46.3    42.6  
183111  1831.875    43.5    41.5  
183112  1831.959    28.9    41.4  
183201  1832.044    30.9    39.8  
183202  1832.126    55.6    36.6  
183203  1832.208    55.1    33.4  
183204  1832.292    26.9    31.1  
183205  1832.375    41.3    28.9  
183206  1832.459    26.7    27.6  
183207  1832.542    14.0    26.7  
183208  1832.627     8.9    24.2  
183209  1832.710     8.2    20.7  
183210  1832.794    21.1    17.9  
183211  1832.877    14.3    15.7  
183212  1832.961    27.5    13.5  
183301  1833.046    11.3    12.1  
183302  1833.127    14.9    11.7  
183303  1833.207    11.8    11.7  
183304  1833.291     2.8    11.3  
183305  1833.374    12.9    10.3  
183306  1833.458     1.0     9.3  
183307  1833.541     7.0     8.3  
183308  1833.626     5.7     8.1  
183309  1833.710    11.6     7.9  
183310  1833.793     7.5     7.5  
183311  1833.877     5.9     7.3  
183312  1833.960     9.9     7.4  
183401  1834.045     4.9     7.8  
183402  1834.126    18.1     7.8  
183403  1834.207     3.9     7.7  
183404  1834.290     1.4     8.4  
183405  1834.374     8.8    10.2  
183406  1834.457     7.8    12.2  
183407  1834.541     8.7    13.4  
183408  1834.626     4.0    13.7  
183409  1834.709    11.5    14.7  
183410  1834.793    24.8    17.8  
183411  1834.876    30.5    21.8  
183412  1834.960    34.5    24.3  
183501  1835.044     7.5    27.5  
183502  1835.125    24.5    31.9  
183503  1835.206    19.7    37.9  
183504  1835.290    61.5    44.6  
183505  1835.373    43.6    50.4  
183506  1835.457    33.2    55.1  
183507  1835.540    59.8    60.2  
183508  1835.625    59.0    67.1  
183509  1835.708   100.8    73.8  
183510  1835.792    95.2    80.5  
183511  1835.875   100.0    86.7  
183512  1835.959    77.5    93.3  
183601  1836.044    88.6    99.5  
183602  1836.126   107.6   103.9  
183603  1836.208    98.2   105.7  
183604  1836.292   142.9   107.2  
183605  1836.375   111.4   109.9  
183606  1836.459   124.7   116.1  
183607  1836.542   116.7   125.6  
183608  1836.627   107.8   132.6  
183609  1836.710    95.1   136.9  
183610  1836.794   137.4   138.2  
183611  1836.877   120.9   138.1  
183612  1836.961   206.2   139.5  
183701  1837.046   188.0   142.8  
183702  1837.127   175.6   145.8  
183703  1837.207   134.6   146.9  
183704  1837.291   138.2   146.4  
183705  1837.374   111.7   145.3  
183706  1837.458   158.0   141.5  
183707  1837.541   162.8   136.5  
183708  1837.626   134.0   130.9  
183709  1837.710    96.3   127.4  
183710  1837.793   123.7   127.2  
183711  1837.877   107.0   127.8  
183712  1837.960   129.8   126.2  
183801  1838.045   144.9   121.3  
183802  1838.126    84.8   116.7  
183803  1838.207   140.8   113.5  
183804  1838.290   126.6   111.2  
183805  1838.374   137.6   108.6  
183806  1838.457    94.5   105.2  
183807  1838.541   108.2   101.5  
183808  1838.626    78.8   100.6  
183809  1838.709    73.6    98.7  
183810  1838.793    90.8    93.4  
183811  1838.876    77.4    87.2  
183812  1838.960    79.8    82.0  
183901  1839.044   105.6    79.4  
183902  1839.125   102.5    80.6  
183903  1839.206    77.7    85.3  
183904  1839.290    61.8    87.7  
183905  1839.373    53.8    87.4  
183906  1839.457    54.6    86.3  
183907  1839.540    84.8    84.7  
183908  1839.625   131.2    83.0  
183909  1839.708   132.7    82.0  
183910  1839.792    90.9    81.8  
183911  1839.875    68.8    82.6  
183912  1839.959    63.7    83.0  
184001  1840.044    81.2    81.7  
184002  1840.126    87.7    77.6  
184003  1840.208    67.8    72.1  
184004  1840.292    65.9    68.2  
184005  1840.375    69.2    66.1  
184006  1840.459    48.5    65.1  
184007  1840.542    60.7    62.3  
184008  1840.627    57.8    57.5  
184009  1840.710    74.0    53.5  
184010  1840.794    55.0    50.8  
184011  1840.877    54.3    49.7  
184012  1840.961    53.7    49.9  
184101  1841.046    24.1    49.0  
184102  1841.127    29.9    47.0  
184103  1841.207    29.7    44.6  
184104  1841.291    40.2    42.0  
184105  1841.374    67.5    39.4  
184106  1841.458    55.7    37.4  
184107  1841.541    30.8    36.6  
184108  1841.626    39.3    36.1  
184109  1841.710    36.5    35.4  
184110  1841.793    28.5    34.6  
184111  1841.877    19.8    32.2  
184112  1841.960    38.8    29.0  
184201  1842.045    20.4    26.8  
184202  1842.126    22.1    25.5  
184203  1842.207    21.7    24.2  
184204  1842.290    26.9    23.8  
184205  1842.374    24.9    25.1  
184206  1842.457    20.5    25.1  
184207  1842.541    12.6    23.9  
184208  1842.626    26.6    22.8  
184209  1842.709    18.4    21.5  
184210  1842.793    38.1    20.2  
184211  1842.876    40.5    19.3  
184212  1842.960    17.6    18.8  
184301  1843.044    13.3    18.2  
184302  1843.125     3.5    17.5  
184303  1843.206     8.3    16.3  
184304  1843.290     9.5    14.3  
184305  1843.373    21.1    12.0  
184306  1843.457    10.5    10.9  
184307  1843.540     9.5    10.6  
184308  1843.625    11.8    10.9  
184309  1843.708     4.2    11.6  
184310  1843.792     5.3    12.3  
184311  1843.875    19.1    12.3  
184312  1843.959    12.7    11.7  
184401  1844.044     9.4    11.9  
184402  1844.126    14.7    12.8  
184403  1844.208    13.6    13.5  
184404  1844.292    20.8    14.3  
184405  1844.375    11.6    14.6  
184406  1844.459     3.7    14.6  
184407  1844.542    21.2    15.7  
184408  1844.627    23.9    17.5  
184409  1844.710     7.0    20.0  
184410  1844.794    21.5    22.7  
184411  1844.877    10.7    25.7  
184412  1844.961    21.6    28.4  
184501  1845.046    25.7    29.9  
184502  1845.127    43.6    30.7  
184503  1845.207    43.3    32.0  
184504  1845.291    57.0    33.7  
184505  1845.374    47.8    35.7  
184506  1845.458    31.1    38.5  
184507  1845.541    30.6    40.6  
184508  1845.626    32.3    41.5  
184509  1845.710    29.6    42.6  
184510  1845.793    40.7    44.0  
184511  1845.877    39.4    45.0  
184512  1845.960    59.7    46.9  
184601  1846.045    38.7    49.0  
184602  1846.126    51.0    50.6  
184603  1846.207    63.9    54.8  
184604  1846.290    69.3    58.6  
184605  1846.374    59.9    60.2  
184606  1846.457    65.1    61.3  
184607  1846.541    46.5    62.5  
184608  1846.626    54.8    63.2  
184609  1846.709   107.1    63.9  
184610  1846.793    55.9    63.8  
184611  1846.876    60.4    63.4  
184612  1846.960    65.5    64.9  
184701  1847.044    62.6    66.0  
184702  1847.125    44.9    69.8  
184703  1847.206    85.7    75.6  
184704  1847.290    44.7    83.0  
184705  1847.373    75.4    91.5  
184706  1847.457    85.3    96.6  
184707  1847.540    52.2   102.5  
184708  1847.625   140.6   109.3  
184709  1847.708   160.9   113.0  
184710  1847.792   180.4   116.6  
184711  1847.875   138.9   120.3  
184712  1847.959   109.6   123.2  
184801  1848.044   159.1   128.7  
184802  1848.126   111.8   132.0  
184803  1848.208   108.6   129.1  
184804  1848.292   107.1   124.6  
184805  1848.375   102.2   121.6  
184806  1848.459   129.0   122.6  
184807  1848.542   139.2   124.6  
184808  1848.627   132.6   125.4  
184809  1848.710   100.3   125.7  
184810  1848.794   132.4   125.0  
184811  1848.877   114.6   123.9  
184812  1848.961   159.5   121.0  
184901  1849.046   157.0   116.4  
184902  1849.127   131.8   111.2  
184903  1849.207    96.2   108.2  
184904  1849.291   102.5   105.4  
184905  1849.374    80.6   102.2  
184906  1849.458    81.1    98.9  
184907  1849.541    78.0    93.0  
184908  1849.626    67.7    88.0  
184909  1849.710    93.7    85.7  
184910  1849.793    71.5    82.7  
184911  1849.877    99.0    79.4  
184912  1849.960    97.0    78.2  
185001  1850.045    78.0    76.1  
185002  1850.126    89.4    74.2  
185003  1850.207    82.6    73.7  
185004  1850.290    44.1    73.3  
185005  1850.374    61.6    71.5  
185006  1850.457    70.0    68.1  
185007  1850.541    39.1    66.5  
185008  1850.626    61.6    67.1  
185009  1850.709    86.2    67.0  
185010  1850.793    71.0    66.8  
185011  1850.876    54.8    67.3  
185012  1850.960    61.0    67.1  
185101  1851.044    75.5    66.7  
185102  1851.125   105.4    66.4  
185103  1851.206    64.6    65.4  
185104  1851.290    56.5    64.3  
185105  1851.373    62.6    63.8  
185106  1851.457    63.2    64.1  
185107  1851.540    36.1    64.2  
185108  1851.625    57.4    62.3  
185109  1851.708    67.9    60.5  
185110  1851.792    62.5    60.8  
185111  1851.875    51.0    60.8  
185112  1851.959    71.4    59.8  
185201  1852.044    68.4    59.4  
185202  1852.126    66.4    58.9  
185203  1852.208    61.2    56.9  
185204  1852.292    65.4    55.8  
185205  1852.375    54.9    56.2  
185206  1852.459    46.9    55.2  
185207  1852.542    42.1    53.0  
185208  1852.627    39.7    50.9  
185209  1852.710    37.5    48.9  
185210  1852.794    67.3    47.2  
185211  1852.877    54.3    45.6  
185212  1852.961    45.4    44.5  
185301  1853.046    41.1    44.4  
185302  1853.127    42.9    45.0  
185303  1853.207    37.7    45.2  
185304  1853.291    47.6    44.0  
185305  1853.374    34.7    41.9  
185306  1853.458    40.0    40.0  
185307  1853.541    45.9    38.0  
185308  1853.626    50.5    35.9  
185309  1853.710    33.5    34.3  
185310  1853.793    42.4    32.7  
185311  1853.877    28.8    31.4  
185312  1853.960    23.4    30.1  
185401  1854.045    15.4    28.2  
185402  1854.126    20.0    25.6  
185403  1854.207    20.7    23.7  
185404  1854.290    26.5    22.0  
185405  1854.374    24.0    20.8  
185406  1854.457    21.1    20.7  
185407  1854.541    18.7    20.5  
185408  1854.626    15.8    20.0  
185409  1854.709    22.4    19.5  
185410  1854.793    12.6    18.4  
185411  1854.876    28.2    16.9  
185412  1854.960    21.6    15.6  
185501  1855.044    12.3    14.2  
185502  1855.125    11.4    12.9  
185503  1855.206    17.4    11.4  
185504  1855.290     4.4    10.4  
185505  1855.373     9.1     9.2  
185506  1855.457     5.3     7.5  
185507  1855.540     0.4     6.2  
185508  1855.625     3.1     5.4  
185509  1855.708     0.0     4.5  
185510  1855.792     9.6     3.8  
185511  1855.875     4.2     3.5  
185512  1855.959     3.1     3.2  
185601  1856.044     0.5     3.3  
185602  1856.126     4.9     3.6  
185603  1856.208     0.4     3.9  
185604  1856.292     6.5     3.9  
185605  1856.375     0.0     3.8  
185606  1856.459     5.2     4.1  
185607  1856.542     4.6     4.9  
185608  1856.627     5.9     5.5  
185609  1856.710     4.4     5.8  
185610  1856.794     4.5     6.2  
185611  1856.877     7.7     7.6  
185612  1856.961     7.2     9.2  
185701  1857.046    13.7    10.4  
185702  1857.127     7.4    11.6  
185703  1857.207     5.2    13.7  
185704  1857.291    11.1    16.7  
185705  1857.374    28.5    19.2  
185706  1857.458    16.0    21.5  
185707  1857.541    22.2    23.8  
185708  1857.626    16.9    26.0  
185709  1857.710    42.4    29.3  
185710  1857.793    40.6    32.6  
185711  1857.877    31.4    34.3  
185712  1857.960    37.2    36.0  
185801  1858.045    39.0    38.6  
185802  1858.126    34.9    41.7  
185803  1858.207    57.5    44.8  
185804  1858.290    38.3    48.5  
185805  1858.374    41.4    51.5  
185806  1858.457    44.5    53.6  
185807  1858.541    56.7    56.7  
185808  1858.626    55.3    60.7  
185809  1858.709    80.1    64.3  
185810  1858.793    91.2    67.6  
185811  1858.876    51.9    71.7  
185812  1858.960    66.9    75.5  
185901  1859.044    83.7    78.9  
185902  1859.125    87.6    82.6  
185903  1859.206    90.3    85.9  
185904  1859.290    85.7    87.9  
185905  1859.373    91.0    90.8  
185906  1859.457    87.1    93.2  
185907  1859.540    95.2    93.8  
185908  1859.625   106.8    93.8  
185909  1859.708   105.8    94.1  
185910  1859.792   114.6    93.9  
185911  1859.875    97.2    94.0  
185912  1859.959    81.0    95.5  
186001  1860.044    82.4    97.3  
186002  1860.126    88.3    98.0  
186003  1860.208    98.9    97.1  
186004  1860.292    71.4    95.5  
186005  1860.375   107.1    94.5  
186006  1860.459   108.6    95.2  
186007  1860.542   116.7    95.0  
186008  1860.627   100.3    93.7  
186009  1860.710    92.2    93.3  
186010  1860.794    90.1    94.5  
186011  1860.877    97.9    93.6  
186012  1860.961    95.6    90.6  
186101  1861.046    62.3    88.2  
186102  1861.127    77.7    85.8  
186103  1861.207   101.0    84.5  
186104  1861.291    98.5    83.1  
186105  1861.374    56.8    80.3  
186106  1861.458    88.1    77.8  
186107  1861.541    78.0    77.2  
186108  1861.626    82.5    76.7  
186109  1861.710    79.9    73.8  
186110  1861.793    67.2    69.5  
186111  1861.877    53.7    68.0  
186112  1861.960    80.5    68.1  
186201  1862.045    63.1    67.7  
186202  1862.126    64.5    66.7  
186203  1862.207    43.6    65.3  
186204  1862.290    53.7    63.7  
186205  1862.374    64.4    62.5  
186206  1862.457    84.0    60.8  
186207  1862.541    73.4    58.5  
186208  1862.626    62.5    57.5  
186209  1862.709    66.6    58.2  
186210  1862.793    41.9    58.6  
186211  1862.876    50.6    57.6  
186212  1862.960    40.9    55.3  
186301  1863.044    48.3    51.8  
186302  1863.125    56.7    49.6  
186303  1863.206    66.4    47.1  
186304  1863.290    40.6    45.1  
186305  1863.373    53.8    44.5  
186306  1863.457    40.8    44.0  
186307  1863.540    32.7    44.4  
186308  1863.625    48.1    44.4  
186309  1863.708    22.0    44.0  
186310  1863.792    39.9    43.8  
186311  1863.875    37.7    43.0  
186312  1863.959    41.2    43.2  
186401  1864.044    57.7    44.8  
186402  1864.126    47.1    46.0  
186403  1864.208    66.3    46.6  
186404  1864.292    35.8    46.6  
186405  1864.375    40.6    47.2  
186406  1864.459    57.8    47.5  
186407  1864.542    54.7    46.6  
186408  1864.627    54.8    45.9  
186409  1864.710    28.5    44.4  
186410  1864.794    33.9    43.1  
186411  1864.877    57.6    42.5  
186412  1864.961    28.6    41.3  
186501  1865.046    48.7    39.1  
186502  1865.127    39.3    37.2  
186503  1865.207    39.5    36.2  
186504  1865.291    29.4    35.2  
186505  1865.374    34.5    33.2  
186506  1865.458    33.6    31.1  
186507  1865.541    26.8    29.8  
186508  1865.626    37.8    29.0  
186509  1865.710    21.6    28.4  
186510  1865.793    17.1    27.2  
186511  1865.877    24.6    25.8  
186512  1865.960    12.8    24.2  
186601  1866.045    31.6    22.8  
186602  1866.126    38.4    21.0  
186603  1866.207    24.5    19.4  
186604  1866.290    17.6    18.7  
186605  1866.374    12.9    17.9  
186606  1866.457    16.5    16.8  
186607  1866.541     9.3    15.0  
186608  1866.626    12.7    12.1  
186609  1866.709     7.3     9.9  
186610  1866.793    14.1     8.7  
186611  1866.876     9.0     7.8  
186612  1866.960     1.5     6.7  
186701  1867.044     0.0     5.9  
186702  1867.125     0.7     5.4  
186703  1867.206     9.2     5.2  
186704  1867.290     5.1     5.3  
186705  1867.373     2.9     5.3  
186706  1867.457     1.5     6.3  
186707  1867.540     5.0     7.9  
186708  1867.625     4.8     9.2  
186709  1867.708     9.8    10.5  
186710  1867.792    13.5    12.6  
186711  1867.875     9.6    14.9  
186712  1867.959    25.2    17.1  
186801  1868.044    15.5    19.3  
186802  1868.126    15.7    21.6  
186803  1868.208    26.5    24.4  
186804  1868.292    36.6    27.9  
186805  1868.375    26.7    32.0  
186806  1868.459    31.1    35.8  
186807  1868.542    29.0    39.5  
186808  1868.627    34.4    43.2  
186809  1868.710    47.2    46.1  
186810  1868.794    61.6    47.4  
186811  1868.877    59.1    50.8  
186812  1868.961    67.6    57.3  
186901  1869.046    60.9    61.7  
186902  1869.127    59.9    64.9  
186903  1869.207    52.7    68.2  
186904  1869.291    41.0    69.4  
186905  1869.374   103.9    70.1  
186906  1869.458   108.4    72.5  
186907  1869.541    59.2    74.7  
186908  1869.626    79.6    77.7  
186909  1869.710    80.6    84.3  
186910  1869.793    59.3    93.6  
186911  1869.877    78.1   101.6  
186912  1869.960   104.4   105.7  
187001  1870.045    77.3   109.9  
187002  1870.126   114.9   116.1  
187003  1870.207   157.5   121.5  
187004  1870.290   160.0   127.4  
187005  1870.374   176.0   133.9  
187006  1870.457   135.6   137.9  
187007  1870.541   132.4   139.4  
187008  1870.626   153.8   140.3  
187009  1870.709   136.0   140.1  
187010  1870.793   146.4   139.6  
187011  1870.876   147.5   138.5  
187012  1870.960   130.0   135.4  
187101  1871.044    88.3   132.3  
187102  1871.125   125.3   129.3  
187103  1871.206   143.2   125.1  
187104  1871.290   162.4   120.4  
187105  1871.373   145.5   116.3  
187106  1871.457    91.7   112.9  
187107  1871.540   103.0   110.9  
187108  1871.625   110.1   110.3  
187109  1871.708    80.3   107.8  
187110  1871.792    89.0   103.0  
187111  1871.875   105.4    98.9  
187112  1871.959    90.4    98.1  
187201  1872.044    79.5    98.9  
187202  1872.126   120.1    98.3  
187203  1872.208    88.4    99.0  
187204  1872.292   102.1   101.0  
187205  1872.375   107.6   101.9  
187206  1872.459   109.9   101.9  
187207  1872.542   105.5   101.9  
187208  1872.627    92.9   101.6  
187209  1872.710   114.6   101.5  
187210  1872.794   102.6   100.8  
187211  1872.877   112.0    97.3  
187212  1872.961    83.9    92.1  
187301  1873.046    86.7    87.8  
187302  1873.127   107.0    85.1  
187303  1873.207    98.3    81.3  
187304  1873.291    76.2    76.2  
187305  1873.374    47.9    71.5  
187306  1873.458    44.8    67.7  
187307  1873.541    66.9    65.2  
187308  1873.626    68.2    62.3  
187309  1873.710    47.1    58.3  
187310  1873.793    47.1    54.3  
187311  1873.877    55.4    52.4  
187312  1873.960    49.2    52.0  
187401  1874.045    60.8    51.7  
187402  1874.126    64.2    51.5  
187403  1874.207    46.4    50.4  
187404  1874.290    32.0    49.1  
187405  1874.374    44.6    47.4  
187406  1874.457    38.2    45.5  
187407  1874.541    67.8    42.7  
187408  1874.626    61.3    39.0  
187409  1874.709    28.0    36.7  
187410  1874.793    34.3    36.1  
187411  1874.876    28.9    34.6  
187412  1874.960    29.3    32.6  
187501  1875.044    14.6    29.7  
187502  1875.125    21.5    25.4  
187503  1875.206    33.8    22.4  
187504  1875.290    29.1    20.5  
187505  1875.373    11.5    19.1  
187506  1875.457    23.9    17.8  
187507  1875.540    12.5    17.0  
187508  1875.625    14.6    16.7  
187509  1875.708     2.4    16.3  
187510  1875.792    12.7    15.1  
187511  1875.875    17.7    13.7  
187512  1875.959     9.9    12.5  
187601  1876.044    14.3    11.7  
187602  1876.126    15.0    11.5  
187603  1876.208    30.6    11.6  
187604  1876.292     2.3    12.0  
187605  1876.375     5.1    11.7  
187606  1876.459     1.6    11.3  
187607  1876.542    15.2    11.7  
187608  1876.627     8.8    11.8  
187609  1876.710     9.9    10.8  
187610  1876.794    14.3    10.6  
187611  1876.877     9.9    11.8  
187612  1876.961     8.2    13.1  
187701  1877.046    24.4    13.2  
187702  1877.127     8.7    12.7  
187703  1877.207    11.9    12.9  
187704  1877.291    15.8    12.9  
187705  1877.374    21.6    12.7  
187706  1877.458    14.2    12.7  
187707  1877.541     6.0    11.5  
187708  1877.626     6.3    10.6  
187709  1877.710    16.9    10.3  
187710  1877.793     6.7     9.5  
187711  1877.877    14.2     8.2  
187712  1877.960     2.2     7.2  
187801  1878.045     3.3     6.6  
187802  1878.126     6.6     6.1  
187803  1878.207     7.8     5.4  
187804  1878.290     0.1     4.7  
187805  1878.374     5.9     4.0  
187806  1878.457     6.4     3.5  
187807  1878.541     0.1     3.3  
187808  1878.626     0.0     3.0  
187809  1878.709     5.3     2.4  
187810  1878.793     1.1     2.3  
187811  1878.876     4.1     2.5  
187812  1878.960     0.5     2.2  
187901  1879.044     1.0     2.5  
187902  1879.125     0.6     3.2  
187903  1879.206     0.0     3.7  
187904  1879.290     6.2     4.2  
187905  1879.373     2.4     5.1  
187906  1879.457     4.8     5.7  
187907  1879.540     7.5     7.0  
187908  1879.625    10.7     9.0  
187909  1879.708     6.1    10.9  
187910  1879.792    12.3    12.3  
187911  1879.875    13.1    13.7  
187912  1879.959     7.3    15.8  
188001  1880.044    24.0    17.7  
188002  1880.126    27.2    19.8  
188003  1880.208    19.3    23.9  
188004  1880.292    19.5    27.6  
188005  1880.375    23.5    29.7  
188006  1880.459    34.1    31.3  
188007  1880.542    21.9    32.8  
188008  1880.627    48.1    34.4  
188009  1880.710    66.0    36.8  
188010  1880.794    43.0    39.5  
188011  1880.877    30.7    41.6  
188012  1880.961    29.6    43.6  
188101  1881.046    36.4    47.0  
188102  1881.127    53.2    49.7  
188103  1881.207    51.5    49.6  
188104  1881.291    51.6    49.9  
188105  1881.374    43.5    51.8  
188106  1881.458    60.5    53.6  
188107  1881.541    76.9    54.7  
188108  1881.626    58.4    55.7  
188109  1881.710    53.2    57.0  
188110  1881.793    64.4    59.5  
188111  1881.877    54.8    62.2  
188112  1881.960    47.3    62.4  
188201  1882.045    45.0    60.5  
188202  1882.126    69.5    58.4  
188203  1882.207    66.8    57.8  
188204  1882.290    95.8    57.8  
188205  1882.374    64.1    58.8  
188206  1882.457    45.2    59.8  
188207  1882.541    45.4    60.3  
188208  1882.626    40.4    60.0  
188209  1882.709    57.7    58.0  
188210  1882.793    59.2    56.5  
188211  1882.876    84.4    54.5  
188212  1882.960    41.8    54.5  
188301  1883.044    60.6    57.2  
188302  1883.125    46.9    58.9  
188303  1883.206    42.8    58.9  
188304  1883.290    82.1    59.8  
188305  1883.373    31.5    60.8  
188306  1883.457    76.3    62.2  
188307  1883.540    80.6    64.9  
188308  1883.625    46.0    67.9  
188309  1883.708    52.6    71.4  
188310  1883.792    83.8    73.0  
188311  1883.875    84.5    74.2  
188312  1883.959    75.9    74.6  
188401  1884.044    91.5    72.4  
188402  1884.126    86.9    71.7  
188403  1884.208    87.5    72.5  
188404  1884.292    76.1    71.4  
188405  1884.375    66.5    67.9  
188406  1884.459    51.2    64.7  
188407  1884.542    53.1    61.5  
188408  1884.627    55.8    58.8  
188409  1884.710    61.9    56.6  
188410  1884.794    47.8    54.2  
188411  1884.877    36.6    53.6  
188412  1884.961    47.2    55.2  
188501  1885.046    42.8    57.1  
188502  1885.127    71.8    57.4  
188503  1885.207    49.8    56.2  
188504  1885.291    55.0    54.9  
188505  1885.374    73.0    54.3  
188506  1885.458    83.7    53.0  
188507  1885.541    66.5    51.4  
188508  1885.626    50.0    49.0  
188509  1885.710    39.6    47.4  
188510  1885.793    38.7    47.2  
188511  1885.877    30.9    45.0  
188512  1885.960    21.7    40.9  
188601  1886.045    29.9    37.0  
188602  1886.126    25.9    34.1  
188603  1886.207    57.3    32.0  
